BEGIN;
BEGIN
select
	s_acctbal,
	s_name,
	n_name,
	p_partkey,
	p_mfgr,
	s_address,
	s_phone,
	s_comment
from
	part,
	supplier,
	partsupp,
	nation,
	region
where
	p_partkey = ps_partkey
	and s_suppkey = ps_suppkey
	and p_size = 20
	and p_type like '%TIN'
	and s_nationkey = n_nationkey
	and n_regionkey = r_regionkey
	and r_name = 'AFRICA'
	and ps_supplycost = (
		select
			min(ps_supplycost)
		from
			partsupp,
			supplier,
			nation,
			region
		where
			p_partkey = ps_partkey
			and s_suppkey = ps_suppkey
			and s_nationkey = n_nationkey
			and n_regionkey = r_regionkey
			and r_name = 'AFRICA'
	)
order by
	s_acctbal desc,
	n_name,
	s_name,
	p_partkey
LIMIT 100;
 s_acctbal |          s_name           |          n_name           | p_partkey |          p_mfgr           |                s_address                |     s_phone     |                                              s_comment                                               
-----------+---------------------------+---------------------------+-----------+---------------------------+-----------------------------------------+-----------------+------------------------------------------------------------------------------------------------------
    9992.7 | Supplier#000002543        | KENYA                     |   1177531 | Manufacturer#5            | WKxIzDMHU82botDW9TRVqqQkxWyDmB3XCM1TP5K | 24-355-893-5866 | toward the special, final excuses wake ironic deposits. regular requests play. bold requests wak
   9978.89 | Supplier#000079128        | MOROCCO                   |   1954108 | Manufacturer#2            | mm,XQwj2wzKVbYMyHF                      | 25-431-663-6083 |  packages boost carefully about the final, even theodolites. slyly final requests maintain carefu
    9976.9 | Supplier#000021238        | ETHIOPIA                  |    446225 | Manufacturer#1            | oWyAZKomSQz6Snq94n7LBOY                 | 15-520-206-1986 | beans integrate across the blithely pending ins
   9966.71 | Supplier#000040154        | MOZAMBIQUE                |    965126 | Manufacturer#4            | bihwAmgVqY8XpTA,vUz,woZgHJfhJtqKONxTm   | 26-747-831-3110 | riously regular theodolites haggle around the pending, pending accounts. even, regular dolp
   9966.71 | Supplier#000040154        | MOZAMBIQUE                |   1140153 | Manufacturer#2            | bihwAmgVqY8XpTA,vUz,woZgHJfhJtqKONxTm   | 26-747-831-3110 | riously regular theodolites haggle around the pending, pending accounts. even, regular dolp
   9966.71 | Supplier#000040154        | MOZAMBIQUE                |   1915134 | Manufacturer#4            | bihwAmgVqY8XpTA,vUz,woZgHJfhJtqKONxTm   | 26-747-831-3110 | riously regular theodolites haggle around the pending, pending accounts. even, regular dolp
   9966.48 | Supplier#000057675        | KENYA                     |   1357674 | Manufacturer#3            | pqhZPD4EedWTU30v7fn15qN                 | 24-616-821-9881 |  the special, ironic accounts! furiously final ideas boost slyly about the final, final pinto bean
   9965.64 | Supplier#000044240        | MOZAMBIQUE                |     19239 | Manufacturer#3            | HSazSvNAWPUgF0dQXQqDDeRdxWCS            | 26-541-371-2114 | uses integrate after the eve
   9960.55 | Supplier#000079832        | KENYA                     |    854823 | Manufacturer#1            | ese OJ3icJw0eqrs8                       | 24-964-405-9207 | ts inside the even, even warthogs haggle carefully among the regular courts. ruthless packa
   9960.55 | Supplier#000079832        | KENYA                     |    979831 | Manufacturer#3            | ese OJ3icJw0eqrs8                       | 24-964-405-9207 | ts inside the even, even warthogs haggle carefully among the regular courts. ruthless packa
