ctime,datname,numbackends,xact_commit,xact_rollback,blks_read,blks_hit,tup_returned,tup_fetched,tup_inserted,tup_updated,tup_deleted
1416392250.41111,template1,0,0,0,0,0,0,0,0,0,0
1416392250.41111,template0,0,0,0,0,0,0,0,0,0,0
1416392250.41111,postgres,0,1275,14,8790,74563,588851,31592,0,0,0
1416392250.41111,dbt3,7,50479,0,2193697096,15870146474,121935561488,23642371932,1144268816,8918,15544439
1416392310.41367,template1,0,0,0,0,0,0,0,0,0,0
1416392310.41367,template0,0,0,0,0,0,0,0,0,0,0
1416392310.41367,postgres,0,1277,14,8790,74621,589777,31603,0,0,0
1416392310.41367,dbt3,9,50564,0,2194441071,15872298398,121980973881,23642380371,1170869152,9025,15544447
1416392370.41526,template1,0,0,0,0,0,0,0,0,0,0
1416392370.41526,template0,0,0,0,0,0,0,0,0,0,0
1416392370.41526,postgres,0,1279,14,8790,74679,590703,31614,0,0,0
1416392370.41526,dbt3,6,50585,0,2194692302,15873319106,122040980470,23642383059,1170869216,9026,15544447
1416392430.41739,template1,0,0,0,0,0,0,0,0,0,0
1416392430.41739,template0,0,0,0,0,0,0,0,0,0,0
1416392430.41739,postgres,0,1281,14,8790,74737,591629,31625,0,0,0
1416392430.41739,dbt3,4,50595,0,2194692302,15873322379,122040985703,23642384463,1170869216,9026,15544447
1416392490.42305,template1,0,0,0,0,0,0,0,0,0,0
1416392490.42305,template0,0,0,0,0,0,0,0,0,0,0
1416392490.42305,postgres,0,1283,14,8790,74795,592555,31636,0,0,0
1416392490.42305,dbt3,5,50610,0,2194692302,15873325991,122040991091,23642386018,1170869216,9026,15544447
1416392550.42506,template1,0,0,0,0,0,0,0,0,0,0
1416392550.42506,template0,0,0,0,0,0,0,0,0,0,0
1416392550.42506,postgres,0,1285,14,8790,74853,593481,31647,0,0,0
1416392550.42506,dbt3,5,50623,0,2194692302,15873329639,122040996874,23642387641,1170869216,9026,15544447
1416392610.42635,template1,0,0,0,0,0,0,0,0,0,0
1416392610.42635,template0,0,0,0,0,0,0,0,0,0,0
1416392610.42635,postgres,0,1287,14,8790,74911,594407,31658,0,0,0
1416392610.42635,dbt3,13,50644,0,2195757982,15875640540,122041001621,23642388878,1230855268,9026,15544447
1416392670.42854,template1,0,0,0,0,0,0,0,0,0,0
1416392670.42854,template0,0,0,0,0,0,0,0,0,0,0
1416392670.42854,postgres,0,1289,14,8790,74969,595333,31669,0,0,0
1416392670.42854,dbt3,8,50657,0,2196643952,15876889127,122160979266,23642390581,1230855280,9026,15544447
1416392730.43468,template1,0,0,0,0,0,0,0,0,0,0
1416392730.43468,template0,0,0,0,0,0,0,0,0,0,0
1416392730.43468,postgres,0,1291,14,8790,75027,596259,31680,0,0,0
1416392730.43468,dbt3,10,50675,0,2196643952,15876892787,122160984702,23642392155,1230855280,9026,15544447
1416392790.43671,template1,0,0,0,0,0,0,0,0,0,0
1416392790.43671,template0,0,0,0,0,0,0,0,0,0,0
1416392790.43671,postgres,0,1293,14,8790,75085,597185,31691,0,0,0
1416392790.43671,dbt3,10,50689,0,2196643952,15876896134,122160989995,23642393589,1230855280,9026,15544447
1416392850.43869,template1,0,0,0,0,0,0,0,0,0,0
1416392850.43869,template0,0,0,0,0,0,0,0,0,0,0
1416392850.43869,postgres,0,1295,14,8790,75143,598111,31702,0,0,0
1416392850.43869,dbt3,10,50704,0,2196835377,15877773774,122220981617,23642395298,1230855288,9026,15544447
1416392910.44443,template1,0,0,0,0,0,0,0,0,0,0
1416392910.44443,template0,0,0,0,0,0,0,0,0,0,0
1416392910.44443,postgres,0,1297,14,8790,75201,599037,31713,0,0,0
1416392910.44443,dbt3,9,50720,0,2198961522,15877786635,122340962395,23642399599,1230855296,9052,15544447
1416392970.44144,template1,0,0,0,0,0,0,0,0,0,0
1416392970.44144,template0,0,0,0,0,0,0,0,0,0,0
1416392970.44144,postgres,0,1299,14,8790,75259,599963,31724,0,0,0
1416392970.44144,dbt3,7,50736,0,2201061965,15877820792,122460940121,23642401324,1230855306,9052,15544447
